No.,NIT,RAZON SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,"INGRESOS OPERACIONALES
2018*",GANANCIA (PERDIDA) 2018,TOTAL ACTIVOS 2018,TOTAL PASIVOS 2018,TOTAL PATRIMONIO 2018,"INGRESOS OPERACIONALES
2017*",GANANCIA (PERDIDA) 2017,TOTAL ACTIVOS 2017,TOTAL PASIVOS 2017,TOTAL PATRIMONIO 2017,GRUPO EN NIIF
578,900160905,PIONEER DE COLOMBIA SDAD LTDA.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,MINERO-HIDROCARBUROS,233710978,15341992,267851855,33678005,234173850,122107483,-15712396,192765035,25346527,167418508,NIIF PYMES-GRUPO 2
579,830074222,SYNGENTA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,MANUFACTURA,232640843,9393879,273318999,137910214,135408785,251468608,2662027,227736931,118543799,109193132,NIIF PLENAS-GRUPO 1
580,890924167,CI HERMECO SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"C1410 - Confección de prendas de vestir, excepto prendas de piel",MANUFACTURA,232088701,1773423,119172107,93029772,26142335,235848235,1140930,131627167,106117325,25509842,NIIF PLENAS-GRUPO 1
581,800014246,ESTYMA ESTUDIOS Y MANEJOS S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,F4210 - Construcción de carreteras y vías de ferrocarril,CONSTRUCCIÓN,231900089,12083806,230306948,158932749,71374199,182147584,7731331,215689967,157335243,58354724,NIIF PYMES-GRUPO 2
582,860032450,POLLO FIESTA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,A0145 - Cría de aves de corral,AGROPECUARIO,231400006,953810,96119535,49171050,46948485,212044943,2283240,87775253,41556843,46218410,NIIF PYMES-GRUPO 2
583,860025285,"ERICSSON DE COLOMBIA S. 
ACTIVIDADES DE TELECOMUNICACIONES  
J6190 - Otras actividades de telecomunicaciones
01. ANUAL
1969-07-01
2069-07-01
ACTIVA
01. SOCIEDAD ANÓNIMA
07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,J6190 - Otras actividades de telecomunicaciones,SERVICIOS,231326683,-20293942,244984354,240150192,4834162,283160214,-719031,302747580,277758333,24989247,NIIF PLENAS-GRUPO 1
584,830012969,Glaxosmithkline Colombia S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,231053339,18932558,201350684,60614636,140736048,222272889,-684443,175770737,53967247,121803490,NIIF PLENAS-GRUPO 1
585,860001777,INDUSTRIAS INCA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA-CUNDINAMARCA,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",COMERCIO,230741744,2248796,140352015,83124578,57227437,194090871,-785031,126901210,72279920,54621290,NIIF PLENAS-GRUPO 1
586,890312779,S&A SERVICIOS Y ASESORIAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,N7820 - Actividades de agencias de empleo temporal,SERVICIOS,230436400,2409821,28039520,15274779,12764741,216236060,2837087,31278182,20072135,11206047,NIIF PYMES-GRUPO 2
587,860009694,CYRGO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",COMERCIO,230283962,2555195,94804505,88960032,5844473,189752151,805956,71882651,68593373,3289278,NIIF PLENAS-GRUPO 1
588,860030808,NALCO DE COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,230081398,10100366,132998871,66464109,66534762,219567176,18905946,114155037,54586741,59568296,NIIF PYMES-GRUPO 2
589,900557875,NOVO NORDISK COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,230046500,2290037,165850480,131824916,34025564,169161448,2467337,138541480,106805953,31735527,NIIF PLENAS-GRUPO 1
590,900103457,TCS SOLUTION CENTER SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,SERVICIOS,229713916,15264200,127974724,54938566,73036158,201428512,25423375,135979984,78208026,57771958,NIIF PYMES-GRUPO 2
591,860002302,ETERNIT COLOMBIANA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SIBATE-CUNDINAMARCA,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",MANUFACTURA,229699367,-14571266,340237849,102400796,237837053,140877729,2969996,333720313,88533033,245187280,NIIF PLENAS-GRUPO 1
592,891300513,INGENIO PICHICHI S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,C1071 - Elaboración y refinación de azúcar,MANUFACTURA,229261976,-12222679,533810266,217375692,316434574,260934674,9069486,357552046,182066463,175485583,NIIF PLENAS-GRUPO 1
593,900279810,TUSCANY SOUTH AMERICA LTD SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,MINERO-HIDROCARBUROS,229178299,12886367,517784712,89484267,428300445,151730988,6623036,482566479,65198359,417368120,NIIF PLENAS-GRUPO 1
594,900641706,SGS COLOMBIA HOLDING SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,N8220 - Actividades de centros de llamadas (Call center),SERVICIOS,228927357,26849510,237806384,153464967,84341417,149090061,9735476,145659741,88167833,57491908,NIIF PYMES-GRUPO 2
595,860076820,POLLO ANDINO S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,A0145 - Cría de aves de corral,AGROPECUARIO,228642153,1432758,130045002,64447006,65597996,204378931,6755192,112556525,44916316,67640209,NIIF PYMES-GRUPO 2
596,890315540,PRODUCTOS YUPI SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,C1089 - Elaboración de otros productos alimenticios n.c.p.,MANUFACTURA,228332789,9684494,102998929,57277537,45721392,58050933,10978300,81431386,41870095,39561291,NIIF PLENAS-GRUPO 1
597,811010832,VEHICULOS DEL CAMINO S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,228250571,1571657,61661660,52734475,8927185,203568875,972094,45577888,40573036,5004852,NIIF PLENAS-GRUPO 1
598,817002753,DRYPERS ANDINA SA,SUPERSOCIEDADES,Costa Pacífica,CAUCA,SANTANDER-DE-QUILICHAO-CAUCA,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,228126637,-14728692,188426726,106496257,81930469,223633823,-16150688,151689627,70435501,81254126,NIIF PLENAS-GRUPO 1
599,890900081,AUTOLARTE SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,228090567,1781148,117967497,68344324,49623173,206002589,2033582,118023447,69014531,49008916,NIIF PYMES-GRUPO 2
600,800241958,HEWLETT PACKARD COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,SERVICIOS,227944609,26610288,239645339,145625252,94020087,253356294,19809117,215238941,147829142,67409799,NIIF PLENAS-GRUPO 1
601,900160265,INVERSIONES RIOS GALLEGO S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",COMERCIO,226883774,19423,78325622,66821891,11503731,173334218,-148669,54814567,43330260,11484307,NIIF PYMES-GRUPO 2
602,890911431,CONINSA RAMON H S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,F4290 - Construcción de otras obras de ingeniería civil,CONSTRUCCIÓN,226832096,12341513,532706076,351532625,181173451,205408399,11146189,464610275,293528224,171082051,NIIF PLENAS-GRUPO 1
603,890100026,CAMAGUEY S.A,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,GALAPA-ATLANTICO,C1011 - Procesamiento y conservación de carne y productos cárnicos,MANUFACTURA,226619657,28050236,171854669,68638464,103216205,196873712,9008843,141884953,49561564,92323389,NIIF PYMES-GRUPO 2
604,900257179,INVERSIONES ESCORIAL S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,K6494 - Otras actividades de distribución de fondos,SERVICIOS,225947608,221300278,1373507274,2184794,1371322480,189191880,190347409,1240128571,1837498,1238291073,NIIF PLENAS-GRUPO 1
605,890903035,TERMOTECNICA COINDUSTRIAL S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4290 - Construcción de otras obras de ingeniería civil,CONSTRUCCIÓN,225238471,18331415,614135755,136814566,477321189,296841275,52811103,652715615,172907454,479808161,NIIF PLENAS-GRUPO 1
606,800020762,INVERSORA ANAGRAMA INVERANAGRAMA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",SERVICIOS,224987180,225157749,1804137587,166423,1803971164,212834938,212906979,1686236073,6309,1686229764,NIIF PLENAS-GRUPO 1
607,830092963,Superpolo SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,C2920 - Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,MANUFACTURA,224640542,14360747,262906703,158206610,104700093,194198551,15730023,223003552,125283661,97719891,NIIF PLENAS-GRUPO 1
608,900265163,INVERSIONES FINANCIERAS BOLIVAR S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",SERVICIOS,224518438,224761229,1801952616,118644,1801833972,212877595,212874404,1684349324,26935,1684322389,NIIF PLENAS-GRUPO 1
609,900353873,SCANIA COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,224342087,3506507,108830706,83080921,25749785,86439366,2410316,91649057,69405777,22243280,NIIF PLENAS-GRUPO 1
610,860042141,PRODUCTOS QUIMICOS PANAMERICANOS SA EN REORGANIZACION,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,223835000,468050,445665223,317032225,128632998,183515455,1489972,445665223,317032225,128632998,NIIF PYMES-GRUPO 2
611,900394791,MASIVO CAPITAL SAS EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,H4921 - Transporte de pasajeros,SERVICIOS,223135986,-36425896,472241650,556049507,-83807857,234533051,-42171484,480231767,520715004,-40483237,NIIF PYMES-GRUPO 2
612,802023228,CI ECOS S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,222908268,195785,32805992,24735116,8070876,203565329,206765,28536542,20661451,7875091,NIIF PYMES-GRUPO 2
613,900218578,Sistemas Colombia S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",SERVICIOS,222817558,9430599,100732190,54154786,46577404,134183145,3371759,49495260,32825798,16669462,NIIF PLENAS-GRUPO 1
614,900411999,COFCO INTERNATIONAL COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,222670171,2446349,123790857,108194838,15596019,258627758,-9183090,89571494,77789713,11781781,NIIF PLENAS-GRUPO 1
615,890900652,INVESA S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,MANUFACTURA,222178826,14795156,229377013,82125188,147251825,204061673,15466514,181910304,45534526,136375778,NIIF PLENAS-GRUPO 1
616,830094920,KMA CONSTRUCCIONES SAS,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,F4290 - Construcción de otras obras de ingeniería civil,CONSTRUCCIÓN,222004892,81645910,571687289,188545673,383141616,211728077,46257887,560306671,160565501,399741170,NIIF PLENAS-GRUPO 1
617,860028601,FINANZAUTO S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,SERVICIOS,221764311,36088566,1066336763,672995628,393341135,204528254,29972766,909643843,547058115,362585728,NIIF PLENAS-GRUPO 1
618,830078515,COLUMBUS NETWORKS DE COLOMBIA LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,J6110 - Actividades de telecomunicaciones alámbricas,SERVICIOS,220746794,-6070797,662000460,363108680,298891780,212209480,47268377,619118441,298665640,320452801,NIIF PLENAS-GRUPO 1
619,830111971,GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,B0620 - Extracción de gas natural,MINERO-HIDROCARBUROS,220604247,31488048,857855569,544240944,313614625,146919587,43517887,657382301,454316775,203065526,NIIF PLENAS-GRUPO 1
620,900931305,Siemens Healthcare S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO-CUNDINAMARCA,G4669 - Comercio al por mayor de otros productos n.c.p.,COMERCIO,219337791,2631500,178792739,141049843,37742896,207450135,819594,140954161,105813040,35141121,NIIF PYMES-GRUPO 2
621,890804199,PRODUCTORA DE ALAMBRES  COLOMBIANOS PROALCO S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SIBATE-CUNDINAMARCA,C2410 - Industrias básicas de hierro y de acero,MANUFACTURA,218584159,-2370821,124167475,107403351,16764124,153227682,-9869977,101226943,82091998,19134945,NIIF PLENAS-GRUPO 1
622,811037075,LACTEOS BETANIA S.A.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SANTA-ROSA-DE-OSOS-ANTIOQUIA,C1040 - Elaboración de productos lácteos,MANUFACTURA,218334958,766408,35209075,27933446,7275629,189072497,522587,31920707,25411584,6509123,NIIF PYMES-GRUPO 2
623,890700058,UNION DE ARROCEROS S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,C1051 - Elaboración de productos de molinería,MANUFACTURA,217746262,3025656,171222322,118043553,53178769,247157495,1306788,163827332,114857984,48969348,NIIF PYMES-GRUPO 2
624,800133807,Scandinavia Pharma Ltda,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,217657567,4594151,243094852,125299051,117795801,165486715,1705932,219198731,105997081,113201650,NIIF PLENAS-GRUPO 1
625,860002067,PROQUINAL S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C1399 - Fabricación de otros artículos textiles n.c.p.,MANUFACTURA,217321408,7007020,240771003,77629311,163141692,217142115,17236069,219336335,70539487,148796848,NIIF PLENAS-GRUPO 1
626,900860284,BBI COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA-CUNDINAMARCA,I5613 - Expendio de comidas preparadas en cafeterías,SERVICIOS,216575314,-44619288,111009535,103503161,7506374,87200932,-34865060,68664389,69431071,-766682,NIIF PLENAS-GRUPO 1
627,860054249,REPRESENTACIONES CONTINENTAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,G4632 - Comercio al por mayor de bebidas y tabaco,COMERCIO,216090903,12100242,244320824,176345302,67975522,212333904,13479469,247421553,178066804,69354749,NIIF PLENAS-GRUPO 1
628,900749166,MECO INFRAESTRUCTURA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4210 - Construcción de carreteras y vías de ferrocarril,CONSTRUCCIÓN,215950977,-32198125,308805164,252203794,56601370,307449185,-799793,324837044,236037549,88799495,NIIF PLENAS-GRUPO 1
629,811027319,SOCIEDAD DE COMERCIALIZACION INTERNACIONAL BANAFRUT S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,215540841,-35574,84081396,77512115,6569281,218340930,2078872,71917944,65933614,5984330,NIIF PLENAS-GRUPO 1
630,900522508,INVERSIONES SUPERVAQUITA LA 33 S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",COMERCIO,214893278,12546516,45169399,27406190,17763209,157892527,4112141,34362529,26432344,7930185,NIIF PYMES-GRUPO 2
631,890327120,EXTRAS SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,N7820 - Actividades de agencias de empleo temporal,SERVICIOS,214643431,513705,29354676,22894669,6460007,198859620,305063,27313021,21328619,5984402,NIIF PLENAS-GRUPO 1
632,890106814,GRANOS Y CEREALES DE COLOMBIA SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,SOLEDAD-ATLANTICO,C1051 - Elaboración de productos de molinería,MANUFACTURA,214442595,11851157,182341400,121124047,61217353,177730625,9009375,126863657,79855296,47008361,NIIF PLENAS-GRUPO 1
633,900809229,GLAXOSMITHKLINE CONSUMER HEALTHCARE COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,214371392,8392485,135153815,73510835,61642980,202833746,-1570641,112780172,59529677,53250495,NIIF PLENAS-GRUPO 1
634,800173155,PRABYC  INGENIEROS  SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,213955765,5266262,732695923,577176124,155519799,471746288,29151768,587093802,436848762,150245040,NIIF PLENAS-GRUPO 1
635,860048867,DISAN COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",COMERCIO,213788049,1629946,133551602,98874203,34677399,213382864,-395322,139973322,110163004,29810318,NIIF PLENAS-GRUPO 1
636,802019339,Adama Andina BV Sucursal Colombia,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,MANUFACTURA,213290858,12906320,325731654,160774295,164957359,214780320,20101002,258624970,106573931,152051039,NIIF PLENAS-GRUPO 1
637,815002042,PGI COLOMBIA LTDA,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,C1399 - Fabricación de otros artículos textiles n.c.p.,MANUFACTURA,212771186,7898615,251076987,90863932,160213055,193391924,20799793,255018588,80650472,174368116,NIIF PLENAS-GRUPO 1
638,800165377,GRUPO DECOR SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",COMERCIO,212181384,7984065,143244517,102924258,40320259,180540601,4522618,114836990,74891924,39945066,NIIF PLENAS-GRUPO 1
639,900416386,ZONA FRANCA INDUSTRIAL COLMOTORES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",MANUFACTURA,212102530,39766693,189276160,52360691,136915469,176415361,8808070,158365081,28963700,129401381,NIIF PLENAS-GRUPO 1
640,860006853,CARBOQUIMICA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,C2011 - Fabricación de sustancias y productos químicos básicos,MANUFACTURA,211849038,-9064398,209555831,120709847,88845984,210630395,-3363678,201906452,103996069,97910383,NIIF PLENAS-GRUPO 1
641,900108018,SHONA ENERGY (COLOMBIA) LIMITED,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,B0620 - Extracción de gas natural,MINERO-HIDROCARBUROS,211078568,96036853,658332030,203732427,454599603,145139047,64934575,482742279,155870699,326871580,NIIF PLENAS-GRUPO 1
642,900999139,HUAWEI TECHNOLOGIES MANAGED SERVICE COLOMBIA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,J6190 - Otras actividades de telecomunicaciones,SERVICIOS,211015437,-69892597,92884555,247078354,-154193799,155726535,-80848666,70135309,154253766,-84118457,NIIF PLENAS-GRUPO 1
643,890900285,COMPAÑIA DE EMPAQUES S A,SUPERFINANCIERA,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,"C1392 - Confeccion de articulos con materiales textiles, excepto prendas de vestir",MANUFACTURA,210547088,11052584,411909114,175287312,236621802,195305585,9155610,373826351,161555941,212270410,NIIF PLENAS-GRUPO 1
644,860502509,PVC GERFOR S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA-CUNDINAMARCA,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,210457505,6749969,356546158,207398892,149147266,208495894,4291458,325600022,184006494,141593528,NIIF PLENAS-GRUPO 1
645,830098375,FLORES IPANEMA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,A0125 - Cultivo de flor de corte,AGROPECUARIO,210456463,6987661,197509660,162220155,35289505,214053784,18697579,186676938,141547273,45129665,NIIF PLENAS-GRUPO 1
646,800012375,QBCO S.A.S.,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA-VALLE,C1030 - Elaboración de aceites y grasas de origen vegetal y animal,MANUFACTURA,209829957,-3915750,178483969,95463833,83020136,232748158,-6000530,185592647,99709646,85883001,NIIF PLENAS-GRUPO 1
